url,titol,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,referencia,data_extraccio
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61719409265_109200/,,2700,,145 m²,,,,,ut1616351,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61734998100_109200/,,1330,,52 m²,,,,,ut1375543,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08029-61763539485_101800/,,3300,,97 m²,,3,,,I-048AO6-W-048AO6,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61693367845_109200/,,3500,,85 m²,,,,,ut1477522,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-61759146928_109200/,,1575,,25 m²,,,,,ut1475694,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61710171382_109200/,,1000,,35 m²,,,,,ut1375584,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-61719391778_109200/,,2249,,65 m²,,,,,ut1447777,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-61742033733_109200/,,1050,,70 m²,,,,,ut1378210,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61718639417_109200/,,1440,,50 m²,,,,,ut1334594,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61680928965_109200/,,3000,,75 m²,,,,,ut1649389,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61756979914_109200/,,1750,,69 m²,,,,,ut1643934,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-61757469129_109200/,,2400,,72 m²,,,,,ut1647772,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61750981816_109200/,,1330,,52 m²,,,,,ut1373551,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-61734946903_109200/,,1150,,42 m²,,,,,ut1667518,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61756637067_109200/,,1100,,65 m²,,,,,ut1680816,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61679056952_109200/,,1800,,40 m²,,,,,ut1378707,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61673711638_109200/,,1330,,52 m²,,,,,ut1375557,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61702023574_109200/,,1220,,60 m²,,,,,ut1375666,2026-04-06
https://www.pisos.com/alquilar/atico-gracia_la_salut08024-61748272051_101800/,,2700,,65 m²,,1,,,I-04872X-W-04872X,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61677159724_101800/,,1648,,72 m²,,3,,1ª,I-048BAY-W-048BAY,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61727481010_109200/,,1355,,50 m²,,,,,ut761523,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08037-61668431709_109200/,,1800,,60 m²,,,,,ut1585432,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61726182763_109200/,,2600,,70 m²,,,,,ut1565735,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61690682234_109200/,,1265,,50 m²,,,,,ut1527116,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-61754775662_109200/,,2500,,35 m²,,,,,ut1072210,2026-04-06
https://www.pisos.com/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-60908309690_104700/,,1040,,,,,,,496520,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60909019659_109200/,,1750,,69 m²,,,,,ut1649811,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60904220270_101800/,,1400,,70 m²,,2,,,I-04841Z-W-04841Z,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-60881146092_109200/,,1250,,57 m²,,,,,ut1685106,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60912515785_109200/,,1000,,32 m²,,,,,ut1685112,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-60892682456_101800/,,9000,,185 m²,,4,,4ª,I-0482FO-W-0482FO,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-60850535491_101800/,,2700,,75 m²,,3,,1ª,I-0487LB-W-0487LB,2026-04-06
https://www.pisos.com/alquilar/piso-el_besos_el_maresme08019-60862378689_109200/,,1900,,50 m²,,,,,ut1676381,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-53351499202_104700/,,1100,,62 m²,,2,,,88167,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60883052421_109200/,,1400,,97 m²,,,,,ut1189810,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-60912724355_109200/,,795,,67 m²,,,,,ut1496787,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-60873321401_109200/,,1220,,67 m²,,,,,ut1455739,2026-04-06
https://www.pisos.com/alquilar/piso-pedralbes08034-60843072729_109200/,,2620,,82 m²,,,,,ut1668094,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60903674383_109200/,,3600,,80 m²,,,,,ut1010812,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60889883774_109200/,,1380,,80 m²,,,,,ut1375598,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60909061808_109200/,,2480,,120 m²,,,,,ut1077246,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60846198790_109200/,,1490,,65 m²,,,,,ut1147330,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08025-60886716931_109200/,,2490,,42 m²,,,,,ut1549184,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60878192684_109200/,,1490,,65 m²,,,,,ut1147326,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60871030916_109200/,,1800,,97 m²,,,,,ut1083937,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60858479781_109200/,,1140,,40 m²,,,,,ut1274938,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60886560987_109200/,,1000,,60 m²,,,,,ut746173,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60835444747_109200/,,1800,,97 m²,,,,,ut1083656,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60911579917_109200/,,1380,,65 m²,,,,,ut761156,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60850849704_109200/,,1490,,65 m²,,,,,ut1147328,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60845983904_109200/,,1800,,97 m²,,,,,ut1083659,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-60850103197_109200/,,900,,34 m²,,,,,ut1629144,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60932160938_109200/,,2150,,60 m²,,,,,ut1484560,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60889388495_109200/,,2415,,97 m²,,,,,ut1083938,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60863772870_109200/,,1800,,97 m²,,,,,ut1080399,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_de_arpa_del_clot08026-60855690559_109200/,,1720,,80 m²,,,,,ut761456,2026-04-06
https://www.pisos.com/alquilar/piso-la_maternitat_sant_ramon08028-60833609683_109200/,,2550,,79 m²,,,,,ut1584668,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-60891345733_109200/,,1300,,20 m²,,,,,ut1008020,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60861769668_109200/,,2200,,130 m²,,,,,ut1055641,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_en_grassot_gracia_nova08025-60876522212_109200/,,1600,,70 m²,,,,,ut1260283,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60907180562_109200/,,1050,,45 m²,,,,,ut1378533,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_la_verneda_la_pau08020-60899911064_109200/,,1410,,18 m²,,,,,ut1626411,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60921291587_109200/,,1265,,50 m²,,,,,ut1429154,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60850375079_109200/,,2950,,70 m²,,,,,ut1010786,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60833918494_109200/,,2000,,100 m²,,,,,ut1470862,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60911612657_109200/,,1320,,45 m²,,,,,ut1676859,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60872015521_109200/,,1445,,54 m²,,,,,ut1383330,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-60904619932_109200/,,1190,,35 m²,,,,,ut1683750,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60852149097_109200/,,950,,40 m²,,,,,ut746169,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60854235616_109200/,,2350,,80 m²,,,,,ut1011254,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60863072991_109200/,,1440,,50 m²,,,,,ut1334601,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60905563460_109200/,,2140,,69 m²,,,,,ut1364618,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60924564833_109200/,,1100,,37 m²,,,,,ut1631261,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60895984014_109200/,,3700,,170 m²,,,,,ut1469678,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60932497184_109200/,,1187,,26 m²,,,,,ut1663873,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-60884034123_109200/,,3500,,170 m²,,,,,ut1467486,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08024-60922414031_109200/,,1200,,68 m²,,,,,ut1356955,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60928902194_109200/,,1950,,70 m²,,,,,ut1642701,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60901664693_109200/,,1360,,80 m²,,,,,ut1375644,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60857873596_109200/,,1750,,74 m²,,,,,ut1573814,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60928134516_109200/,,2950,,85 m²,,,,,ut1624719,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-60880265695_109200/,,2500,,50 m²,,,,,ut1396590,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60927856379_109200/,,1100,,77 m²,,,,,ut1282743,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60909544309_109200/,,1350,,50 m²,,,,,ut1654729,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60928494928_109200/,,1400,,58 m²,,,,,ut1342576,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60858374321_109200/,,1359,,29 m²,,,,,ut1665335,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60903414572_109200/,,3500,,90 m²,,,,,ut1500750,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60840026653_109200/,,2300,,130 m²,,,,,ut1076681,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60897029436_109200/,,1110,,20 m²,,,,,ut1623613,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60905560103_109200/,,1290,,27 m²,,,,,ut1617780,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60915898401_109200/,,3280,,83 m²,,,,,ut1364264,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60856356274_109200/,,1450,,75 m²,,,,,ut1221924,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_la_verneda_la_pau08020-60864040087_109200/,,1450,,32 m²,,,,,ut1520323,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60850969713_109200/,,1750,,74 m²,,,,,ut1573813,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60908541248_109200/,,750,,50 m²,,,,,ut1378558,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60903909202_109200/,,1600,,45 m²,,,,,ut945947,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60845836476_109200/,,1330,,50 m²,,,,,ut1375544,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60842721141_109200/,,1970,,70 m²,,,,,ut1569130,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_la_verneda_la_pau08020-60880924220_109200/,,1500,,32 m²,,,,,ut1626416,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60884440353_109200/,,750,,50 m²,,,,,ut1378227,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60922876500_109200/,,1080,,130 m²,,,,,ut1548514,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60850720276_109200/,,1500,,80 m²,,,,,ut1219894,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60885108501_109200/,,2310,,130 m²,,,,,ut1076692,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08024-60903429285_109200/,,1400,,60 m²,,,,,ut1675211,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60884794257_109200/,,1050,,45 m²,,,,,ut1319936,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60914698966_109200/,,1970,,62 m²,,,,,ut1243540,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_la_verneda_la_pau08020-60856344161_109200/,,1360,,18 m²,,,,,ut1520307,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60884757877_109200/,,2140,,69 m²,,,,,ut1364629,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60895605683_109200/,,1400,,40 m²,,,,,ut1612670,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60886731963_109200/,,1450,,55 m²,,,,,ut1196619,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60916246856_109200/,,1300,,100 m²,,,,,ut746175,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-60894307184_109200/,,1450,,80 m²,,,,,ut746022,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60850058420_109200/,,2500,,50 m²,,,,,ut1673224,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60873745932_109200/,,1500,,65 m²,,,,,ut1533274,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60855465796_109200/,,1750,,74 m²,,,,,ut1573808,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60862988182_109200/,,3500,,96 m²,,,,,ut1630539,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60913087044_109200/,,1970,,57 m²,,,,,ut1364278,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60873803995_109200/,,1400,,35 m²,,,,,ut1488548,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60915074821_109200/,,1650,,55 m²,,,,,ut1674201,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60926437863_109200/,,1480,,52 m²,,,,,ut1375555,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60869302560_109200/,,1700,,40 m²,,,,,ut1567497,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60908528842_109200/,,2100,,45 m²,,,,,ut1645264,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60884151511_109200/,,2500,,40 m²,,,,,ut1010794,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08014-60920157624_109200/,,1500,,45 m²,,,,,ut1529421,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60914568007_109200/,,2300,,130 m²,,,,,ut1143699,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60895115462_109200/,,550,,35 m²,,,,,ut1582832,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60841569284_109200/,,900,,30 m²,,,,,ut1668360,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08023-60869427544_109200/,,1700,,45 m²,,,,,ut1582232,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08014-60836744818_109200/,,1349,,52 m²,,,,,ut1121792,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08019-60888890891_109200/,,1489,,17 m²,,,,,ut1619789,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60887152797_109200/,,2600,,70 m²,,,,,ut1096808,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60907212986_109200/,,2550,,55 m²,,,,,ut1673011,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-60930837475_109200/,,2800,,55 m²,,,,,ut926466,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-60841882318_109200/,,2600,,85 m²,,,,,ut1038759,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60851358753_109200/,,3600,,85 m²,,,,,ut1010799,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08006-60877850597_109200/,,3600,,160 m²,,,,,ut1606248,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08014-60889409471_101800/,,4800,,203 m²,,5,,,I-02ZEWW-W-02ZEWW,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60889134906_109200/,,1330,,68 m²,,,,,ut1548529,2026-04-06
https://www.pisos.com/alquilar/loft-eixample_sant_antoni08011-60839468259_101800/,,1100,,29 m²,,,,1ª,I-04849F-W-04849F,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-60910235458_109200/,,1690,,71 m²,,,,,ut1683049,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08013-60873876170_101800/,,1950,,67 m²,,2,,,I-0483N2-W-0483N2,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60905739968_101800/,,2300,,80 m²,,3,,5ª,I-0483MQ-W-0483MQ,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-60886773913_101800/,,2650,,80 m²,,3,,7ª,I-0483LE-W-0483LE,2026-04-06
https://www.pisos.com/alquilar/estudio-la_dreta_de_eixample08010-60856807246_104700/,,1600,,41 m²,,,,,836539,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60855439182_109200/,,750,,25 m²,,,,,ut1378173,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60884501857_109200/,,1700,,40 m²,,,,,ut1568353,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60898593704_104700/,,1100,,46 m²,,1,,,94823,2026-04-06
https://www.pisos.com/alquilar/piso-vallvidrera_el_tibidabo_les_planes08017-60878116216_104700/,,1650,,62 m²,,2,,,663110,2026-04-06
https://www.pisos.com/alquilar/casa-sarria_sant_gervasi_sarria08017-60869204376_101800/,,5900,,313 m²,,,,,I-02RUYN-W-02RUYN,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60846381816_109200/,,1130,,35 m²,,,,,ut1375565,2026-04-06
https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08007-60893460689_105600/,,7000,,210 m²,,4,,,12905R,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60898299325_106500/,,7250,,175 m²,,3,,4ª,CENTRO,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-60875845183_109200/,,2350,,60 m²,,,,,ut1681490,2026-04-06
https://www.pisos.com/alquilar/casa-sarria_sant_gervasi_sarria08034-60901897160_101800/,,8000,,550 m²,,7,,,I-047VAZ-W-047VAZ,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60913560604_109200/,,2092,,55 m²,,,,,ut1089432,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-60926183946_100500/,,1800,,85 m²,,2,,4ª,ASC52.4A.BCN/9298,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-60842081344_109200/,,1750,,40 m²,,,,,ut1680833,2026-04-06
https://www.pisos.com/alquilar/casa-pedralbes08034-60921695901_100500/,,11200,,504 m²,,6,,,HA0059-RC/10871,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60854337728_109200/,,1360,,60 m²,,,,,ut1375654,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60837612145_109200/,,4000,,160 m²,,,,,ut1635816,2026-04-06
https://www.pisos.com/alquilar/estudio-el_barri_gotic08002-52537357796_104700/,,1000,,28 m²,,,,,38179,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-60864826724_109200/,,1470,,55 m²,,,,,ut825834,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-52542606496_104700/,,1600,,75 m²,,2,,,130430,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60855467534_109200/,,1275,,35 m²,,,,,ut1488541,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08037-60868051608_109200/,,1450,,35 m²,,,,,ut1305449,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-60053041188_106500/,,2200,,110 m²,,2,,,110206553-110206553,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08018-60062457865_109200/,,2600,,28 m²,,,,,ut1465752,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08018-60012362531_109200/,,2000,,16 m²,,,,,ut1465750,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08018-60082571690_109200/,,2500,,28 m²,,,,,ut1465751,2026-04-06
https://www.pisos.com/alquilar/piso-provencals_del_poblenou08018-60062405693_109200/,,2450,,22 m²,,,,,ut1465745,2026-04-06
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-60063750202_109200/,,1150,,40 m²,,,,,ut1516104,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60051110553_531896/,,850,,47 m²,,3,,1ª,M-011,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-60029692184_531896/,,850,,47 m²,,2,,Principal,M-P2,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60062548882_109200/,,1920,,60 m²,,,,,ut1243524,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60054474997_109200/,,2600,,146 m²,,,,,ut1623619,2026-04-06
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08017-60011189526_106500/,,5000,,227 m²,,6,,,110192172-110192172,2026-04-06
https://www.pisos.com/alquilar/atico-sant_gervasi_galvany08021-60040616307_101800/,,8300,,375 m²,,5,,4ª,I-047UAJ-W-047UAJ,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-60027186882_109200/,,2550,,55 m²,,,,,ut1673005,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-60002207805_109200/,,3000,,62 m²,,,,,ut1614370,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-60044806717_101800/,,4550,,59 m²,,2,,,I-047UN5-W-047UN5,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-60044183136_101800/,,3000,,94 m²,,2,,3ª,I-047TPQ-W-047TPQ,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-60038274298_109200/,,1970,,70 m²,,,,,ut1569123,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-60020052409_101800/,,2876,,96 m²,,4,,2ª,I-047TE5-W-047TE5,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08029-60039661734_109200/,,2400,,70 m²,,,,,ut1676796,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-60089056882_109200/,,1010,,30 m²,,,,,ut760844,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08014-60006429534_100500/,,3900,,120 m²,,3,,7ª,90119LP/6680,2026-04-06
https://www.pisos.com/alquilar/loft-sant_marti_el_poblenou-60039756962_100500/,,2590,,36 m²,,1,,4ª,91166LP/6680,2026-04-06
https://www.pisos.com/alquilar/apartamento-sants_montjuic_hostafrancs08014-60040628142_100500/,,4390,,120 m²,,3,,12ª,90156LP/6680,2026-04-06
https://www.pisos.com/alquilar/casa-vallvidrera_el_tibidabo_les_planes08017-60018951811_101800/,,6000,,700 m²,,8,,,I-02D61Q-W-02D61Q,2026-04-06
https://www.pisos.com/alquilar/piso-sants_badal-60086961494_109200/,,1800,,35 m²,,,,,ut1658037,2026-04-06
https://www.pisos.com/alquilar/piso-el_clot08026-60051592391_109200/,,1700,,70 m²,,,,,ut761155,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-60066396835_109200/,,3600,,90 m²,,,,,ut1676372,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_marti_el_poblenou-60027152749_100500/,,2190,,28 m²,,1,,4ª,91161LP/6680,2026-04-06
https://www.pisos.com/alquilar/estudio-sant_marti_el_poblenou-60021986664_100500/,,1550,,23 m²,,1,,4ª,91168LP/6680,2026-04-06
https://www.pisos.com/alquilar/estudio-sant_marti_el_poblenou-60069320775_100500/,,1780,,21 m²,,1,,4ª,91164LP/6680,2026-04-06
https://www.pisos.com/alquilar/estudio-sant_marti_el_poblenou-60089997099_100500/,,1630,,26 m²,,1,,4ª,91165LP/6680,2026-04-06
https://www.pisos.com/alquilar/piso-gracia_la_salut08023-60027360273_109200/,,1050,,50 m²,,,,,ut746174,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08014-60087201861_109200/,,2700,,55 m²,,,,,ut1622948,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60088637390_109200/,,1050,,65 m²,,,,,ut1378215,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-60091919642_101800/,,2500,,54 m²,,1,,3ª,I-047MQA-W-047MQA,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08029-60009987315_101800/,,3695,,103 m²,,3,,,I-047O34-W-047O34,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-60071421753_109200/,,1800,,40 m²,,,,,ut1568356,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-55879657897_109200/,,1410,,50 m²,,,,,ut1375564,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60073294082_109200/,,750,,25 m²,,,,,ut1378216,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-60057507535_109200/,,1050,,65 m²,,,,,ut1426377,2026-04-06
